can_bind_to_reverse_edge,category,country_isocode,edge_type,ends_with_crosswalk,ends_with_railroad_crossing,ends_with_toll_post,ends_with_traffic_light,geometry,has_masstransit_lane,is_in_poor_condition,is_paved,is_residential,is_restricted_for_trucks,is_toll,length,persistent_id,reverse_id,segments,speed_limit,struct_type,timezone,toponym,traffic_side
False,3,CD,NamedRoad,False,False,False,False,[[15.250811;-4.369263;];[15.251348;-4.369756;];],False,False,True,False,False,False,80.80000305175781,15670900137979645023,9787626493016922359,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.251348;-4.369756;];[15.250811;-4.369263;];],False,False,True,False,False,False,80.80000305175781,9787626493016922359,15670900137979645023,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.251348;-4.369756;];[15.251771;-4.370135;];],False,False,True,False,False,False,63.0,4568201201104009688,14729432084064956825,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.251771;-4.370135;];[15.252568;-4.370824;];],False,False,True,False,False,False,116.6999969482422,2427934149671878847,739747094938532940,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.251771;-4.370135;];[15.251348;-4.369756;];],False,False,True,False,False,False,63.0,14729432084064956825,4568201201104009688,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.244242;-4.362986;];[15.245002;-4.363718;];],False,False,True,False,False,False,117.0,8053828744161996693,9128098153361858892,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.244242;-4.362986;];[15.244080;-4.362820;];],False,False,True,False,False,False,25.700000762939453,9457781570056867426,16959182133841095482,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.245002;-4.363718;];[15.245614;-4.364306;];],False,False,True,False,False,False,94.0,14993312317684369581,1731849971737958180,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.245002;-4.363718;];[15.244242;-4.362986;];],False,False,True,False,False,False,117.0,9128098153361858892,8053828744161996693,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.244080;-4.362820;];[15.244242;-4.362986;];],False,False,True,False,False,False,25.700000762939453,16959182133841095482,9457781570056867426,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.244080;-4.362820;];[15.243815;-4.362592;];],False,False,True,False,False,False,38.70000076293945,15366596825707508709,8860323198940037078,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.243815;-4.362592;];[15.244080;-4.362820;];],False,False,True,False,False,False,38.70000076293945,8860323198940037078,15366596825707508709,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.243815;-4.362592;];[15.243735;-4.362499;];],False,False,True,False,False,False,13.699999809265137,14054081407742884368,11799966987424522735,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.242495;-4.361341;];[15.242051;-4.360903;];[15.241976;-4.360816;];[15.241922;-4.360757;];],False,False,True,False,False,False,90.5999984741211,12422441307526899973,17977480447633179214,3,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.242495;-4.361341;];[15.242861;-4.361689;];[15.243212;-4.362012;];],False,False,True,False,False,False,108.8000030517578,7891179571763054726,17743294508038713233,2,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.241922;-4.360757;];[15.241976;-4.360816;];[15.242051;-4.360903;];[15.242495;-4.361341;];],False,False,True,False,False,False,90.5999984741211,17977480447633179214,12422441307526899973,3,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.241922;-4.360757;];[15.241882;-4.360710;];[15.241672;-4.360423;];],False,False,True,False,False,False,46.29999923706055,8726156947130112297,8070449109300443362,2,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.241672;-4.360423;];[15.241882;-4.360710;];[15.241922;-4.360757;];],False,False,True,False,False,False,46.29999923706055,8070449109300443362,8726156947130112297,2,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.241672;-4.360423;];[15.241067;-4.359356;];],False,False,True,False,False,False,135.8000030517578,2163295507095039394,14161651244772968433,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.241067;-4.359356;];[15.241672;-4.360423;];],False,False,True,False,False,False,135.8000030517578,14161651244772968433,2163295507095039394,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.241067;-4.359356;];[15.240998;-4.359188;];],False,False,True,False,False,False,20.0,12339186663656648427,13101407010987285099,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.240998;-4.359188;];[15.240741;-4.358785;];],False,False,True,False,False,False,53.0,14128552782529184813,1236847848926095524,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.240998;-4.359188;];[15.241067;-4.359356;];],False,False,True,False,False,False,20.0,13101407010987285099,12339186663656648427,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.243212;-4.362012;];[15.242861;-4.361689;];[15.242495;-4.361341;];],False,False,True,False,False,False,108.8000030517578,17743294508038713233,7891179571763054726,2,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.243212;-4.362012;];[15.243735;-4.362499;];],False,False,True,False,False,False,79.19999694824219,3732047812142491388,7800529425832748094,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.243735;-4.362499;];[15.243815;-4.362592;];],False,False,True,False,False,False,13.699999809265137,11799966987424522735,14054081407742884368,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.243735;-4.362499;];[15.243212;-4.362012;];],False,False,True,False,False,False,79.19999694824219,7800529425832748094,3732047812142491388,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.249128;-4.363050;];[15.249084;-4.363118;];[15.249053;-4.363208;];[15.249043;-4.363304;];[15.249044;-4.363382;];[15.249061;-4.363476;];[15.249119;-4.363589;];[15.249181;-4.363653;];[15.249402;-4.363840;];],False,False,True,False,False,False,105.3000030517578,5917219465666042863,4008337031639536572,8,,Road,Africa/Kinshasa,Avenue Nguma,False
False,3,CD,NamedRoad,False,False,False,False,[[15.249128;-4.363050;];[15.249206;-4.362949;];[15.249314;-4.362856;];[15.249354;-4.362829;];],False,False,True,False,False,False,35.29999923706055,927118287550466539,14413728995042065207,3,,Road,Africa/Kinshasa,Avenue Nguma,False
False,3,CD,NamedRoad,False,False,False,False,[[15.249354;-4.362829;];[15.249508;-4.362737;];[15.249657;-4.362673;];[15.249785;-4.362651;];[15.249968;-4.362649;];[15.250549;-4.362669;];[15.250874;-4.362658;];],False,False,True,False,False,False,173.3000030517578,4018030498447967604,9845573817929448908,6,,Road,Africa/Kinshasa,Avenue Nguma,False
False,3,CD,NamedRoad,False,False,False,False,[[15.249354;-4.362829;];[15.249314;-4.362856;];[15.249206;-4.362949;];[15.249128;-4.363050;];],False,False,True,False,False,False,35.29999923706055,14413728995042065207,927118287550466539,3,,Road,Africa/Kinshasa,Avenue Nguma,False
False,3,CD,NamedRoad,False,False,False,False,[[15.258573;-4.379125;];[15.258763;-4.379506;];],False,False,True,False,False,False,47.09999847412109,6467607595376453324,,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.258763;-4.379506;];[15.258897;-4.379763;];],False,False,True,False,False,False,32.099998474121094,349002019446575184,,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.258828;-4.379475;];[15.258561;-4.378952;];[15.258333;-4.378477;];],False,False,True,False,False,False,123.1999969482422,7442671214309105314,,2,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259158;-4.380123;];[15.259138;-4.380086;];[15.258961;-4.379736;];[15.258828;-4.379475;];],False,False,True,False,False,False,80.5,7868063654060313203,,3,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259227;-4.380262;];[15.259158;-4.380123;];],False,False,True,False,False,False,17.100000381469727,7905932007205933839,,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259376;-4.380556;];[15.259227;-4.380262;];],False,False,True,False,False,False,36.5,2927009226842932848,,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259510;-4.380903;];[15.259468;-4.380787;];[15.259376;-4.380556;];],False,False,True,False,False,False,41.20000076293945,11501117763341142191,,2,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259528;-4.380971;];[15.259510;-4.380903;];],False,False,True,False,False,False,7.699999809265137,7199031536082179996,,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259658;-4.381579;];[15.259598;-4.381233;];[15.259528;-4.380971;];],False,False,True,False,False,False,68.80000305175781,16665822195870465263,,2,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,4,CD,Junction,False,False,False,False,[[15.259658;-4.381579;];[15.259595;-4.381585;];],False,False,True,False,False,False,7.099999904632568,4907756654741121253,12001514797306620642,1,,Road,Africa/Kinshasa,,False
False,4,CD,Junction,False,False,False,False,[[15.259595;-4.381585;];[15.259658;-4.381579;];],False,False,True,False,False,False,7.099999904632568,12001514797306620642,4907756654741121253,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259595;-4.381585;];[15.259616;-4.381703;];],False,False,True,False,False,False,13.199999809265137,4405045345327899468,,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259616;-4.381703;];[15.259636;-4.381865;];[15.259705;-4.382577;];[15.259750;-4.383104;];],False,False,True,False,False,False,155.6999969482422,15200431211361885594,,3,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259750;-4.383104;];[15.259770;-4.383325;];],False,False,True,False,False,False,24.5,7283992043654581808,,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259770;-4.383325;];[15.259828;-4.384000;];],False,False,True,False,False,False,74.9000015258789,14162646456814475081,,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259815;-4.383310;];[15.259769;-4.382615;];[15.259735;-4.382286;];[15.259689;-4.381846;];[15.259658;-4.381579;];],False,False,True,False,False,False,192.3000030517578,18078794557731693822,,4,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259873;-4.384002;];[15.259815;-4.383310;];],False,False,True,False,False,False,76.80000305175781,16860701939664488949,,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259828;-4.384000;];[15.259833;-4.384024;];[15.259862;-4.384113;];],False,False,True,False,False,False,13.0,16904773614409010374,,2,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259862;-4.384113;];[15.259873;-4.384002;];],False,False,True,False,False,False,12.300000190734863,14920613188529261739,,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259862;-4.384113;];[15.259863;-4.384179;];],False,False,True,False,False,False,7.400000095367432,3679535033077100033,16141616193415823948,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259863;-4.384179;];[15.259862;-4.384113;];],False,False,True,False,False,False,7.400000095367432,16141616193415823948,3679535033077100033,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259863;-4.384179;];[15.259978;-4.385422;];],False,False,True,False,False,False,138.0,9721447003644163850,16313172353471020681,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259978;-4.385422;];[15.259863;-4.384179;];],False,False,True,False,False,False,138.0,16313172353471020681,9721447003644163850,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259978;-4.385422;];[15.260005;-4.385784;];],False,False,True,False,False,False,40.09999847412109,8407620945512576214,3529757084969414066,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260005;-4.385784;];[15.259978;-4.385422;];],False,False,True,False,False,False,40.09999847412109,3529757084969414066,8407620945512576214,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260005;-4.385784;];[15.260075;-4.386348;];],False,False,True,False,False,False,62.79999923706055,7729640633156568664,15371479620138856270,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260075;-4.386348;];[15.260005;-4.385784;];],False,False,True,False,False,False,62.79999923706055,15371479620138856270,7729640633156568664,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260075;-4.386348;];[15.260181;-4.387842;];],False,False,True,False,False,False,165.60000610351562,419960070798382048,15273963404933510250,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260181;-4.387842;];[15.260075;-4.386348;];],False,False,True,False,False,False,165.60000610351562,15273963404933510250,419960070798382048,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260181;-4.387842;];[15.260280;-4.388819;];],False,False,True,False,False,False,108.5999984741211,6589003486269271351,16778929150746274972,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260280;-4.388819;];[15.260181;-4.387842;];],False,False,True,False,False,False,108.5999984741211,16778929150746274972,6589003486269271351,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260280;-4.388819;];[15.260330;-4.389516;];[15.260358;-4.389914;];],False,False,True,False,False,False,121.4000015258789,12428729960043883799,9894548891147503384,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260358;-4.389914;];[15.260330;-4.389516;];[15.260280;-4.388819;];],False,False,True,False,False,False,121.4000015258789,9894548891147503384,12428729960043883799,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260358;-4.389914;];[15.260353;-4.390185;];[15.260332;-4.390450;];],False,False,True,False,False,False,59.29999923706055,3122077673948222619,13285676259147781033,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260332;-4.390450;];[15.260353;-4.390185;];[15.260358;-4.389914;];],False,False,True,False,False,False,59.29999923706055,13285676259147781033,3122077673948222619,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260332;-4.390450;];[15.260312;-4.390599;];[15.260226;-4.390934;];],False,False,True,False,False,False,54.79999923706055,9867258692611599164,17211009410215855592,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260226;-4.390934;];[15.260312;-4.390599;];[15.260332;-4.390450;];],False,False,True,False,False,False,54.79999923706055,17211009410215855592,9867258692611599164,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260226;-4.390934;];[15.260155;-4.391223;];],False,False,True,False,False,False,32.900001525878906,3646134039894473174,7240430443259405115,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260155;-4.391223;];[15.260226;-4.390934;];],False,False,True,False,False,False,32.900001525878906,7240430443259405115,3646134039894473174,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.260155;-4.391223;];[15.259851;-4.392250;];[15.259546;-4.393278;];[15.259344;-4.393969;];],False,False,True,False,False,False,316.79998779296875,10674745388636804325,11360103098173334459,3,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259344;-4.393969;];[15.259546;-4.393278;];[15.259851;-4.392250;];[15.260155;-4.391223;];],False,False,True,False,False,False,316.79998779296875,11360103098173334459,10674745388636804325,3,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259344;-4.393969;];[15.259153;-4.394666;];],False,False,True,False,False,False,79.9000015258789,7659904548706816725,7927336989621917824,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259153;-4.394666;];[15.259344;-4.393969;];],False,False,True,False,False,False,79.9000015258789,7927336989621917824,7659904548706816725,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259153;-4.394666;];[15.259038;-4.395011;];],False,False,True,False,False,False,40.20000076293945,18409034158022067317,7487615500548744267,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259038;-4.395011;];[15.259153;-4.394666;];],False,False,True,False,False,False,40.20000076293945,7487615500548744267,18409034158022067317,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259038;-4.395011;];[15.259012;-4.395085;];],False,False,True,False,False,False,8.699999809265137,3651150159775437967,17995027343610565415,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259012;-4.395085;];[15.259038;-4.395011;];],False,False,True,False,False,False,8.699999809265137,17995027343610565415,3651150159775437967,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.259012;-4.395085;];[15.258872;-4.395573;];],False,False,True,False,False,False,56.09999847412109,16599196660742827398,18177548413545682545,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.258872;-4.395573;];[15.259012;-4.395085;];],False,False,True,False,False,False,56.09999847412109,18177548413545682545,16599196660742827398,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.258872;-4.395573;];[15.258846;-4.395663;];],False,False,True,False,False,False,10.399999618530272,13030047406929149430,18047608542025911725,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.256251;-4.405239;];[15.256241;-4.405003;];[15.256290;-4.404777;];[15.256313;-4.404597;];[15.256352;-4.404371;];],False,False,True,False,False,False,97.0999984741211,17877882894470124655,9807446114218006852,4,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.256251;-4.405239;];[15.256241;-4.405328;];[15.256230;-4.405800;];],False,False,True,False,False,False,62.09999847412109,16533462121458738713,10741930631755577826,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.256352;-4.404371;];[15.256313;-4.404597;];[15.256290;-4.404777;];[15.256241;-4.405003;];[15.256251;-4.405239;];],False,False,True,False,False,False,97.0999984741211,9807446114218006852,17877882894470124655,4,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.256352;-4.404371;];[15.256491;-4.403814;];],False,False,True,False,False,False,63.59999847412109,11463516783966823124,2447923212269597840,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.257068;-4.401850;];[15.256779;-4.402832;];[15.256491;-4.403814;];],False,False,True,False,False,False,226.1999969482422,8511031605503221900,5642821327254218976,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.257068;-4.401850;];[15.257498;-4.400291;];[15.257804;-4.399264;];],False,False,True,False,False,False,297.3999938964844,15571394372291882215,5883360925508707528,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.256491;-4.403814;];[15.256352;-4.404371;];],False,False,True,False,False,False,63.59999847412109,2447923212269597840,11463516783966823124,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.256491;-4.403814;];[15.256779;-4.402832;];[15.257068;-4.401850;];],False,False,True,False,False,False,226.1999969482422,5642821327254218976,8511031605503221900,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.257804;-4.399264;];[15.257498;-4.400291;];[15.257068;-4.401850;];],False,False,True,False,False,False,297.3999938964844,5883360925508707528,15571394372291882215,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.257804;-4.399264;];[15.258118;-4.398195;];[15.258433;-4.397127;];],False,False,True,False,False,False,246.3999938964844,5912918610576110550,14520375873981092635,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.258433;-4.397127;];[15.258118;-4.398195;];[15.257804;-4.399264;];],False,False,True,False,False,False,246.3999938964844,14520375873981092635,5912918610576110550,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.258433;-4.397127;];[15.258543;-4.396701;];],False,False,True,False,False,False,48.70000076293945,2361047878558212877,14388912276830396065,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.258543;-4.396701;];[15.258433;-4.397127;];],False,False,True,False,False,False,48.70000076293945,14388912276830396065,2361047878558212877,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.258543;-4.396701;];[15.258846;-4.395663;];],False,False,True,False,False,False,119.5999984741211,16052833937386857199,5647548235625956921,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.258846;-4.395663;];[15.258872;-4.395573;];],False,False,True,False,False,False,10.399999618530272,18047608542025911725,13030047406929149430,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.258846;-4.395663;];[15.258543;-4.396701;];],False,False,True,False,False,False,119.5999984741211,5647548235625956921,16052833937386857199,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.271011;-4.402780;];[15.271489;-4.402740;];[15.271981;-4.402712;];],False,False,True,False,False,False,108.0,3753631777683461548,9611637643387813037,2,,Road,Africa/Kinshasa,Avenue de la Libération,False
False,2,CD,NamedRoad,False,False,False,False,[[15.271011;-4.402780;];[15.270972;-4.402787;];],False,False,True,False,False,False,4.300000190734863,2114012299781743629,13220328448316323774,1,,Road,Africa/Kinshasa,Avenue de la Libération,False
False,2,CD,NamedRoad,False,False,False,False,[[15.271981;-4.402712;];[15.271489;-4.402740;];[15.271011;-4.402780;];],False,False,True,False,False,False,108.0,9611637643387813037,3753631777683461548,2,,Road,Africa/Kinshasa,Avenue de la Libération,False
False,2,CD,NamedRoad,False,False,False,False,[[15.271981;-4.402712;];[15.272108;-4.402708;];],False,False,True,False,False,False,14.100000381469728,11812148845322380405,3494653241282772299,1,,Road,Africa/Kinshasa,Avenue de la Libération,False
False,2,CD,NamedRoad,False,False,False,False,[[15.272108;-4.402708;];[15.271981;-4.402712;];],False,False,True,False,False,False,14.100000381469728,3494653241282772299,11812148845322380405,1,,Road,Africa/Kinshasa,Avenue de la Libération,False
False,2,CD,NamedRoad,False,False,False,False,[[15.272108;-4.402708;];[15.272357;-4.402704;];[15.272558;-4.402694;];],False,False,True,False,False,False,50.0,1830598548333426621,4787299079215865685,2,,Road,Africa/Kinshasa,Avenue de la Libération,False
False,2,CD,NamedRoad,False,False,False,False,[[15.272558;-4.402694;];[15.272357;-4.402704;];[15.272108;-4.402708;];],False,False,True,False,False,False,50.0,4787299079215865685,1830598548333426621,2,,Road,Africa/Kinshasa,Avenue de la Libération,False
False,2,CD,NamedRoad,False,False,False,False,[[15.272558;-4.402694;];[15.272714;-4.402690;];[15.272817;-4.402675;];],False,False,True,False,False,False,28.899999618530277,17790570240209015723,3209388032261066625,2,,Road,Africa/Kinshasa,Avenue de la Libération,False
False,2,CD,NamedRoad,False,False,False,False,[[15.274451;-4.401308;];[15.274146;-4.401653;];],False,False,True,False,False,False,51.0,9590880445820530294,9597011484299407392,1,,Road,Africa/Kinshasa,Avenue de la Libération,False
False,2,CD,NamedRoad,False,False,False,False,[[15.274451;-4.401308;];[15.274690;-4.401027;];],False,False,True,False,False,False,40.79999923706055,18358767854617821036,5235235654585996804,1,,Road,Africa/Kinshasa,Avenue de la Libération,False
False,2,CD,NamedRoad,False,False,False,False,[[15.274146;-4.401653;];[15.274451;-4.401308;];],False,False,True,False,False,False,51.0,9597011484299407392,9590880445820530294,1,,Road,Africa/Kinshasa,Avenue de la Libération,False
False,2,CD,NamedRoad,False,False,False,False,[[15.274146;-4.401653;];[15.273934;-4.401897;];[15.273531;-4.402358;];],False,False,True,False,False,False,103.6999969482422,5396555662251603590,1514771988285962304,2,,Road,Africa/Kinshasa,Avenue de la Libération,False
False,2,CD,NamedRoad,False,False,False,False,[[15.272817;-4.402675;];[15.272714;-4.402690;];[15.272558;-4.402694;];],False,False,True,False,False,False,28.899999618530277,3209388032261066625,17790570240209015723,2,,Road,Africa/Kinshasa,Avenue de la Libération,False
